img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision,recall,f1,sensitivity,specificity,mean_iou,mean_dice
61,32.55152702331543,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.806531873457619,0.8927551023647338
62,32.70983695983887,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8185280848175471,0.9000275656510119
63,32.546043395996094,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8162098735744439,0.8986411976117294
64,32.85670280456543,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.807343521586346,0.8932664837903133
65,32.468557357788086,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8112088885977385,0.8955828755255737
66,32.311439514160156,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.6868607120475821,0.8106805689612198
67,32.5469970703125,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8156214414224763,0.8984467550038705
68,32.6077938079834,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8047101602972888,0.8917120378595048
69,32.65976905822754,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8242549464572229,0.90345865378551
70,32.75179862976074,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.818708261630979,0.9000112833394185
71,32.23085403442383,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8078801504939973,0.8935515650737684
72,32.83977508544922,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8123832407463576,0.8964043286651532
73,32.714128494262695,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.813460828588754,0.8969248954509591
74,32.454729080200195,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8141212304920928,0.8972450505970279
75,32.32741355895996,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8028778637009168,0.8904553271777981
76,39.423465728759766,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8166023111387561,0.8988120268241839
77,32.77850151062012,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8108600597794215,0.8953745548652705
78,32.92131423950195,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8101307387881396,0.8949921996702592
79,32.78326988220215,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7960024479073264,0.8861881196236391
80,32.98211097717285,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.803221477922573,0.8906725731535631
81,32.94515609741211,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8139151540065541,0.8971866973973239
82,32.66024589538574,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.812677261271518,0.8964111611728787
83,32.76991844177246,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8046521187007944,0.8916910801153286
84,32.639503479003906,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8054892852244372,0.8922459589157065
85,32.98234939575195,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8133020723499658,0.8969140050816305
86,32.739877700805664,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.806870702032979,0.8929160750667549
87,32.86433219909668,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8118151461981293,0.8959321624300661
88,32.74130821228027,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8041142459724709,0.8913188898026474
89,32.843589782714844,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8195411445330875,0.90065770816402
90,36.240339279174805,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8140590077363796,0.8973300330145723
91,32.85789489746094,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8160877982359035,0.8985385731959147
92,32.86409378051758,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8038560935379596,0.8911258096973245
93,32.602787017822266,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8177649613933816,0.8996327138007205
