img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision,recall,f1,mean_iou
96,59.36861038208008,2,2,2,0,0,1.0,1.0,1.0,0.8783137735012325
97,62.17169761657715,2,2,2,0,0,1.0,1.0,1.0,0.9208948175906584
98,59.882164001464844,2,2,2,0,0,1.0,1.0,1.0,0.8779121125935135
99,61.4626407623291,2,2,2,0,0,1.0,1.0,1.0,0.9250304517914265
100,59.67259407043457,2,2,2,0,0,1.0,1.0,1.0,0.9392636059695081
101,59.26680564880371,2,2,2,0,0,1.0,1.0,1.0,0.8641002675965643
102,59.69357490539551,2,2,2,0,0,1.0,1.0,1.0,0.9067096859606407
103,62.029123306274414,2,2,2,0,0,1.0,1.0,1.0,0.916667150962267
104,59.45301055908203,2,2,2,0,0,1.0,1.0,1.0,0.914294675186429
105,61.589956283569336,2,2,2,0,0,1.0,1.0,1.0,0.9002207431355526
106,59.54265594482422,2,2,2,0,0,1.0,1.0,1.0,0.9047561185246666
107,61.32149696350098,2,2,2,0,0,1.0,1.0,1.0,0.899867265685634
108,59.807777404785156,2,2,2,0,0,1.0,1.0,1.0,0.9157241925862729
109,64.3916130065918,2,2,2,0,0,1.0,1.0,1.0,0.90899075041683
110,60.04214286804199,2,2,2,0,0,1.0,1.0,1.0,0.9087455163302014
111,59.899330139160156,2,2,2,0,0,1.0,1.0,1.0,0.9175055082352084
112,59.34882164001465,2,2,2,0,0,1.0,1.0,1.0,0.9178800891503507
113,61.8741512298584,2,2,2,0,0,1.0,1.0,1.0,0.916072764606839
114,59.699296951293945,2,2,2,0,0,1.0,1.0,1.0,0.905729456315903
115,59.96966361999512,2,2,2,0,0,1.0,1.0,1.0,0.9090563903444833
116,59.729576110839844,2,2,2,0,0,1.0,1.0,1.0,0.9127958833960493
117,59.84973907470703,2,2,2,0,0,1.0,1.0,1.0,0.9146717326228364
118,59.70287322998047,2,2,2,0,0,1.0,1.0,1.0,0.9145133428835245
119,62.35861778259277,2,2,2,0,0,1.0,1.0,1.0,0.9124539920613846
120,59.6621036529541,2,2,2,0,0,1.0,1.0,1.0,0.9137059745192285
121,59.7226619720459,2,2,2,0,0,1.0,1.0,1.0,0.9097788317443574
122,59.19528007507324,2,2,2,0,0,1.0,1.0,1.0,0.9090157891414281
123,59.99875068664551,2,2,2,0,0,1.0,1.0,1.0,0.9030141815414541
124,59.88883972167969,2,2,2,0,0,1.0,1.0,1.0,0.9194879340287424
125,60.0433349609375,2,2,2,0,0,1.0,1.0,1.0,0.9056432025510894
126,59.748172760009766,2,2,2,0,0,1.0,1.0,1.0,0.9058530156943825
127,61.818599700927734,2,2,2,0,0,1.0,1.0,1.0,0.9262166038808382
128,59.909820556640625,2,2,2,0,0,1.0,1.0,1.0,0.9080947748657857
