img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision_box,recall_box,f1_box,sensitivity_box,specificity_box,mean_iou_box,mean_dice_box,tp_pixels,fp_pixels,fn_pixels,tn_pixels,sensitivity_pixel,specificity_pixel,precision_pixel,dice_pixel,iou_pixel,accuracy_pixel
96,31.73661231994629,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8732641223507354,0.9316968903006346,299734,3139,33650,712053,0.8990653420680057,0.995610968802783,0.9896359200060751,0.942179025142356,0.8906790917708448,0.9649152755737305
97,32.19199180603027,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8791944541843149,0.935201797459829,299282,2915,32280,714099,0.9026426430049281,0.9959345284750367,0.9903539743941866,0.9444662718793737,0.8947760234634967,0.966435432434082
98,28.781890869140625,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8741069841324648,0.9323091066286024,302955,2931,34466,708224,0.897854608930683,0.9958785356216296,0.9904179988623213,0.9418675686725001,0.890122578977059,0.9643354415893555
99,27.192115783691406,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8909534644924433,0.9418773931811543,458589,7663,37179,545145,0.925007261461006,0.9861380443119492,0.9835646817600783,0.9533876634581402,0.9109272174339681,0.9572353363037109
100,28.913259506225586,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8782373357597599,0.9351199601401947,409089,8689,52654,578144,0.8859668690158812,0.9851934025523446,0.9792018727649613,0.930254081482989,0.8696028331406027,0.9414987564086914
101,29.640674591064453,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8678991468078872,0.9285345185540279,375968,8147,37091,627370,0.9102041112770815,0.9871805160208146,0.9787902060580815,0.9432520378236119,0.8925988708612888,0.9568576812744141
102,26.53956413269043,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8924691799503832,0.9428512095873776,296715,3117,27973,720771,0.9138465234317252,0.9956940852728599,0.9896041783398704,0.9502177672452443,0.9051570293314622,0.9703502655029297
103,26.951074600219727,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7344445619633836,0.8343270081446423,297268,6329,77429,667550,0.7933556980707078,0.9906081062030424,0.979153285440897,0.8765166727112432,0.7801777306535512,0.9201221466064453
104,28.337478637695312,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9039911193118733,0.9495472573406961,300945,5373,25905,716353,0.9207434603028912,0.9925553464888337,0.9824594049321294,0.9506007884163444,0.9058523943254982,0.9701709747314453
105,28.26404571533203,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7859505858979376,0.8799750677644399,327894,4346,76873,639463,0.8100808613350396,0.9932495507207884,0.9869190946303876,0.8897988757230257,0.8014753869957689,0.9225435256958008
106,28.34033966064453,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8778386319702725,0.9344893857148426,292390,4126,33141,718919,0.8981940276041299,0.994293577854767,0.9860850679221357,0.9400897359845799,0.8869521957671155,0.9644594192504883
107,27.905941009521484,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8738775109100629,0.9326728680213494,360954,6756,32913,647953,0.9164362589402006,0.9896809116722086,0.9816268254874766,0.9479120299063654,0.9009817209695898,0.9621686935424805
108,29.889583587646484,1,2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370958,242418,26115,409085,0.9342312370773133,0.6279096182212515,0.6047807543823038,0.7342438856389585,0.580083222437845,0.7439069747924805
109,28.753042221069336,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9204620986180798,0.958538583375351,320269,6393,20504,701410,0.939830913834136,0.9909678257933352,0.9804293122554812,0.9597009446612779,0.9225240951014788,0.9743490219116211
110,29.421091079711914,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.698125320785395,0.8148588964387476,122361,768,52227,873220,0.7008557289160767,0.9991212693995799,0.9937626391832955,0.8219953848789286,0.6977862177513173,0.9494600296020508
111,28.567075729370117,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8419956733471878,0.9116724372567744,375335,7186,37300,628755,0.909605341282247,0.98870020961064,0.98121410327799,0.94405374542857,0.8940357914444489,0.9575748443603516
112,27.94814109802246,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8681013930594725,0.9283966441705938,314778,3370,33846,696582,0.9029154619303318,0.9951853841406267,0.98940744559136,0.9441848187986298,0.8942709250725864,0.964508056640625
113,28.585195541381836,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8325182755999901,0.908596981739217,176463,1248,34012,836853,0.838403610880152,0.9985109193283387,0.9929773621216469,0.9091672548726641,0.8334616456407665,0.9663734436035156
114,28.659582138061523,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8815752246176692,0.9369932623781525,331722,7710,35450,673694,0.9034512435588771,0.9886851265915668,0.9772855829739093,0.9389191116948107,0.8848704392315448,0.9588394165039062
115,30.130386352539062,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8567360476285122,0.9228005637110668,268198,2682,41394,736302,0.8662949947027055,0.9963706927348901,0.9900989367985824,0.9240686889290095,0.858854723736206,0.9579658508300781
116,27.46748924255371,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8237577416265665,0.9029242269533959,287082,2635,58068,700791,0.8317601043024772,0.9962540480448547,0.9909049175574786,0.9043846978973549,0.8254582572566385,0.9421091079711914
117,28.542757034301758,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8616970865216008,0.9253134534430892,318732,6221,45480,678143,0.8751276728938091,0.9909098082307076,0.9808556929771383,0.924980229698258,0.8604309011346182,0.9506940841674805
118,28.170347213745117,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8262602344487993,0.9045928391562976,271619,2228,54719,720010,0.83232415471076,0.9969151443153088,0.9918640700829295,0.9051175887434708,0.8266801799334076,0.9456911087036133
119,30.324697494506836,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8525659254218878,0.9197098456276925,343965,3940,53155,647516,0.8661487711522965,0.9939520090382159,0.9886750693436427,0.9233649877520889,0.857639754650177,0.9455499649047852
120,28.71251106262207,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8399227006314641,0.9118682456798364,253211,2689,41859,750817,0.8581387467380621,0.996431348920911,0.9894919890582259,0.9191462330072417,0.8503890730422926,0.9575157165527344
121,27.724266052246094,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8654325666022772,0.9269083886647057,349748,4880,47653,646295,0.8800883742114388,0.9925058548009368,0.9862391012554,0.9301449811111008,0.8694121770603136,0.9499006271362305
122,27.3892879486084,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8647960268294407,0.9272426059300738,222469,4265,29352,792490,0.8834410156420632,0.9946470370440098,0.9811894113807369,0.9297531109276885,0.8687276930406191,0.9679403305053711
