img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision,recall,f1,mean_iou
57,22.452354431152344,2,2,2,0,0,1.0,1.0,1.0,0.898417234282388
58,22.421598434448242,2,2,2,0,0,1.0,1.0,1.0,0.889282964795834
59,21.62480354309082,3,2,2,1,0,0.6666666666666666,1.0,0.8,0.7228897224116948
60,22.405385971069336,2,2,2,0,0,1.0,1.0,1.0,0.8526826843848256
61,21.47698402404785,2,2,2,0,0,1.0,1.0,1.0,0.8912742922582564
62,22.70030975341797,2,2,2,0,0,1.0,1.0,1.0,0.8737847052989871
63,21.528959274291992,2,2,2,0,0,1.0,1.0,1.0,0.8989875305055104
64,22.374629974365234,2,2,2,0,0,1.0,1.0,1.0,0.8855808121491484
65,22.60565757751465,2,2,2,0,0,1.0,1.0,1.0,0.814365472890259
66,23.478031158447266,2,2,2,0,0,1.0,1.0,1.0,0.8984674577122261
67,21.561145782470703,2,2,2,0,0,1.0,1.0,1.0,0.8182074241147317
68,22.521018981933594,2,2,2,0,0,1.0,1.0,1.0,0.8658344960538115
69,22.39203453063965,4,2,2,2,0,0.5,1.0,0.6666666666666666,0.9211486142711014
70,23.618459701538086,3,1,1,2,0,0.3333333333333333,1.0,0.5,0.868548515165952
71,21.558761596679688,3,2,2,1,0,0.6666666666666666,1.0,0.8,0.8962221970679404
72,22.350788116455078,3,2,2,1,0,0.6666666666666666,1.0,0.8,0.8956973095950846
73,22.30095863342285,3,2,2,1,0,0.6666666666666666,1.0,0.8,0.8921727489313074
74,22.39251136779785,3,2,2,1,0,0.6666666666666666,1.0,0.8,0.8184772345639882
75,21.353721618652344,2,2,1,1,1,0.5,0.5,0.5,0.9163812701130761
76,23.574352264404297,2,2,2,0,0,1.0,1.0,1.0,0.8591880786896758
77,21.59857749938965,2,2,2,0,0,1.0,1.0,1.0,0.8770831885293855
78,22.45616912841797,2,2,2,0,0,1.0,1.0,1.0,0.8647960268294407
79,21.45838737487793,2,2,2,0,0,1.0,1.0,1.0,0.8989095233361455
80,22.449970245361328,2,2,2,0,0,1.0,1.0,1.0,0.8654325666022772
81,21.3925838470459,2,2,2,0,0,1.0,1.0,1.0,0.8601125493804129
82,23.491382598876953,2,2,2,0,0,1.0,1.0,1.0,0.8237577416265665
83,21.414518356323242,2,2,2,0,0,1.0,1.0,1.0,0.8262602344487993
84,21.972179412841797,2,2,2,0,0,1.0,1.0,1.0,0.8616970865216008
85,21.47507667541504,2,2,2,0,0,1.0,1.0,1.0,0.8525659254218878
86,23.271799087524414,2,2,2,0,0,1.0,1.0,1.0,0.8399227006314641
87,21.504878997802734,2,2,2,0,0,1.0,1.0,1.0,0.8567360476285122
