img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision_box,recall_box,f1_box,sensitivity_box,specificity_box,mean_iou_box,mean_dice_box,tp_pixels,fp_pixels,fn_pixels,tn_pixels,sensitivity_pixel,specificity_pixel,precision_pixel,dice_pixel,iou_pixel,accuracy_pixel
67,46.99540138244629,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8156214414224763,0.8984467550038705,278312,5144,58155,706965,0.8271598700615513,0.9927763867610155,0.9818525626552269,0.8978921575744084,0.814704444529011,0.9396333694458008
68,45.84836959838867,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8047101602972888,0.8917120378595048,273375,6278,62400,706523,0.8141612687067232,0.9911924927153581,0.9775507503942386,0.8884061173687255,0.7992182498033931,0.9345035552978516
69,45.6845760345459,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8242549464572229,0.90345865378551,275045,4909,57567,711055,0.8269244645412673,0.9931435100088831,0.9824649763889782,0.8980093573590437,0.8148974434183355,0.9404182434082031
70,45.984745025634766,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.818708261630979,0.9000112833394185,273312,4050,61230,709984,0.8169736535322919,0.9943280011876185,0.9853981439418522,0.8933165986821462,0.8072015877516303,0.937744140625
71,45.69411277770996,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8078801504939973,0.8935515650737684,272312,4256,64164,707844,0.8093058643112733,0.994023311332678,0.984611379479911,0.8883930027860969,0.7991970228801522,0.9347496032714844
72,45.96400260925293,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8123832407463576,0.8964043286651532,274496,4673,61090,708317,0.8179602248007962,0.9934459108823406,0.9832610354301516,0.8930256768956739,0.8067266405884929,0.9372835159301758
73,47.12724685668945,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.813460828588754,0.8969248954509591,270972,4395,61650,711559,0.8146544726446237,0.9938613374602279,0.9840394818551242,0.8913713899429101,0.8040306572072032,0.9370145797729492
74,47.33848571777344,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8141212304920928,0.8972450505970279,272505,4691,62195,709185,0.8141768748132656,0.9934288307773339,0.9830769563774369,0.890690574868932,0.802923471747925,0.9362125396728516
75,47.055959701538086,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8028778637009168,0.8904553271777981,270458,5082,65239,707797,0.805661057441681,0.9928711604634166,0.9815562168832112,0.8849529724149553,0.7936463221031812,0.9329366683959961
76,46.88072204589844,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8166023111387561,0.8988120268241839,274796,4204,61750,707826,0.816518395702222,0.9940957543923711,0.984931899641577,0.8928528493402605,0.8064446074834923,0.9371013641357422
77,47.017574310302734,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8108600597794215,0.8953745548652705,273748,4899,62553,707376,0.8139969848439345,0.9931220385384858,0.9824186156678522,0.890312676844221,0.8023094958968346,0.9356727600097656
78,47.27482795715332,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8101307387881396,0.8949921996702592,274700,4655,62653,706568,0.8142805903608387,0.993454936074902,0.9833366147017236,0.8908592072747556,0.8031975860213796,0.9358100891113281
79,46.79584503173828,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7960024479073264,0.8861881196236391,270529,4192,69308,704547,0.7960551676244788,0.9940852697537458,0.9847408825681327,0.8804018497847234,0.7863552200541234,0.9299049377441406
80,45.79520225524902,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.803221477922573,0.8906725731535631,271313,5087,65270,706906,0.8060805210007636,0.9928552668354885,0.981595513748191,0.8852219392707465,0.7940790821552961,0.9329023361206055
81,46.46801948547363,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8139151540065541,0.8971866973973239,274594,4899,61989,707094,0.8158284880698075,0.9931193143752818,0.9824718329260482,0.8914289795414851,0.8041243755161326,0.9362106323242188
82,46.842336654663086,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.812677261271518,0.8964111611728787,273312,4894,62385,707985,0.8141627717852706,0.9931348798323418,0.9824087187192224,0.8904077680024368,0.8024639523651536,0.9358377456665039
83,47.55425453186035,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8046521187007944,0.8916910801153286,274424,4622,64157,705373,0.8105121078855577,0.993490095000669,0.9834364226686639,0.8886399072579405,0.7995967401217355,0.9344072341918945
84,47.03712463378906,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8054892852244372,0.8922459589157065,274456,7410,60086,706624,0.8203932540607757,0.9896223429136428,0.9737109122774652,0.8905010966762275,0.8026155717761557,0.9356307983398438
85,47.06740379333496,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8133020723499658,0.8969140050816305,273978,5349,60564,708685,0.8189644349588392,0.9925087600870547,0.9808504011427467,0.8926269285466443,0.8060760655621949,0.9371404647827148
86,46.27561569213867,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.806870702032979,0.8929160750667549,271685,4674,64170,708047,0.8089354036712272,0.9934420341199431,0.9830872162657992,0.8875491249791739,0.7978321963768137,0.9343452453613281
87,45.52936553955078,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8118151461981293,0.8959321624300661,273349,4882,62348,707997,0.8142729902263053,0.9931517129835498,0.9824534289852677,0.8904920446697333,0.8026008649975483,0.9358844757080078
88,46.84019088745117,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8041142459724709,0.8913188898026474,271735,5087,63846,707908,0.8097448902053453,0.9928653076108528,0.9816235703809668,0.8874385004645634,0.7976534338417463,0.934260368347168
89,46.45371437072754,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8195411445330875,0.90065770816402,275264,4930,59170,709212,0.8230742089620074,0.9930966110381408,0.9824050479310763,0.895709274553063,0.8111172664160017,0.9388694763183594
90,46.6461181640625,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8140590077363796,0.8973300330145723,272181,5097,60589,710709,0.8179252937464314,0.9928793555795844,0.9816177266137234,0.8923265054553084,0.8055862217973344,0.9373569488525391
91,45.88675498962402,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8160877982359035,0.8985385731959147,272555,5105,60057,710859,0.8194382644041707,0.9928697532278159,0.9816142044226752,0.8932246604792617,0.8070514661684192,0.9378566741943359
92,47.30796813964844,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8030020299962123,0.8906345769556305,271400,5066,64297,707813,0.8084671593728868,0.9928936046650273,0.9816758661101185,0.8866919431589299,0.796447971170579,0.9338502883911133
93,45.6538200378418,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8177649613933816,0.8996327138007205,275935,4472,59920,708249,0.8215896741153176,0.9937254549816829,0.984051753344246,0.8955119738033499,0.8107937366121407,0.9385910034179688
94,46.521902084350586,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8160016705664269,0.8985849156287142,275550,4460,60305,708261,0.820443346086853,0.9937422918645585,0.9840719974286632,0.8948389663319072,0.8096910215535607,0.9382352828979492
95,46.63681983947754,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8238480262636385,0.9033923151459751,275456,6992,53187,712941,0.8381617743265488,0.9902879851319498,0.9752450008497139,0.9015220319068682,0.8207010591863184,0.9426088333129883
96,46.33355140686035,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8057237106072348,0.8923843304350899,271980,5535,61404,709657,0.8158159959686128,0.9922608194722536,0.9800551321550186,0.8904254222056347,0.8024926309826241,0.936161994934082
97,47.15681076049805,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8311412870177672,0.9077812322289228,279467,5188,52095,711826,0.8428800646636225,0.9927644369566005,0.9817744286943845,0.9070408638515328,0.8298945805493689,0.9453706741333008
98,46.083927154541016,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8109286368868427,0.8955524901470062,277683,6760,59738,704395,0.8229570773603303,0.9904943366776582,0.9762342543145727,0.8930666512292077,0.8067935185265892,0.9365825653076172
99,45.48215866088867,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.5,1.0,0.50015625,0.6668055410894699,495768,221032,0,331776,1.0,0.600164975904835,0.691640625,0.8177157899598209,0.691640625,0.7892074584960938
100,47.21975326538086,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.5,1.0,0.5929597451311606,0.7444754921692484,461743,182353,0,404480,1.0,0.6892591248276767,0.7168853711248012,0.8350998653511045,0.7168853711248012,0.8260946273803711
101,46.517372131347656,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7906717126323325,0.8827308049762994,356713,30704,56346,604813,0.8635884946218337,0.9516865795879575,0.9207468954640607,0.8912522049380619,0.8038367326703668,0.9169826507568359
102,46.118974685668945,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8262167078192881,0.9048275081073471,273850,7645,50838,716243,0.8434250726851624,0.9894389739849259,0.972841435904723,0.9035225336243345,0.8240228927009957,0.9442262649536133
103,47.16324806213379,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7201583311723235,0.8350970207504981,323472,58914,51225,614965,0.8632895379466609,0.9125748094242438,0.8459305518507477,0.8545218952215279,0.7459958349765112,0.894963264465332
104,46.8904972076416,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7552279316968349,0.8604830075783227,296088,67259,30762,654467,0.9058834327673244,0.9068081238586388,0.8148904490748513,0.8579811271274723,0.7512845431086324,0.906519889831543
105,46.33164405822754,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5989253498305485,0.7491598652732869,373900,100732,30867,543077,0.9237413129034728,0.8435374466650823,0.7877682077904566,0.8503534800471686,0.7396651625423591,0.8744974136352539
106,46.868085861206055,3,2,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275055,105645,50476,617400,0.8449425707536302,0.8538887621102421,0.7224980299448385,0.7789377696532721,0.6379181587101322,0.8511114120483398
107,46.4320182800293,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5552957900702136,0.7140709743001938,381372,139183,12495,515526,0.9682760931989732,0.7874124229237722,0.7326257552035808,0.8341269129570373,0.7154525841853485,0.8553485870361328
