img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision_box,recall_box,f1_box,sensitivity_box,specificity_box,mean_iou_box,mean_dice_box,tp_pixels,fp_pixels,fn_pixels,tn_pixels,sensitivity_pixel,specificity_pixel,precision_pixel,dice_pixel,iou_pixel,accuracy_pixel
49,442.92235374450684,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9318835152032924,0.9647026755345198,313750,3880,17468,713478,0.9472613203388704,0.9945912640550464,0.987784529169159,0.9670986116933395,0.9362932634632257,0.9796409606933594
50,443.09258460998535,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9182323629410736,0.9573409235781736,312246,3237,23064,710029,0.9312158897736423,0.9954617211531182,0.98973954222573,0.9595862278789108,0.9223121161906619,0.9749174118041992
51,442.8126811981201,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9308956035112569,0.9642034486037797,313480,3244,19290,712562,0.9420320341376927,0.9954680458112952,0.9897576438792135,0.9653052992021481,0.9329373180879368,0.9785099029541016
52,442.5392150878906,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9292846336996317,0.9633236747773266,313685,3695,18931,712265,0.9430845178824832,0.9948390971562657,0.9883578045245447,0.9651905550188001,0.9327229855699041,0.9784221649169922
53,442.31629371643066,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9267549259124006,0.9619564969530012,313803,3693,19695,711385,0.9409441735782523,0.9948355284318634,0.9883683573966286,0.9640734015981715,0.9306387181152522,0.9776954650878906
54,442.54231452941895,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9182127194549888,0.9573303647067791,312744,2739,23610,709483,0.9298060971476481,0.996154288971697,0.9913180741910024,0.959577317642294,0.9222956534048181,0.9748716354370117
55,442.25406646728516,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9246081462146356,0.9608094860425282,313867,2747,21719,710243,0.9352803752242346,0.996147211040828,0.9913238201721971,0.9624869671879791,0.927686628262688,0.9766674041748047
56,442.22378730773926,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9369052710037269,0.9673529363815754,317724,2020,17150,711682,0.9487867078363803,0.9971696870682721,0.9936824459567654,0.9707157456715214,0.9430978289907211,0.9817180633544922
57,441.7388439178467,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8295008975052256,0.9033146515979862,313936,3946,47802,682892,0.8678546351226578,0.9942548315614453,0.9875865887341844,0.9238574497513317,0.8584898436901806,0.9506492614746094
58,443.3302879333496,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9220105479336314,0.9593726976912748,315224,3705,21077,708570,0.9373269779156173,0.9947983573760135,0.9883829943341621,0.9621781664453704,0.9271130509461598,0.9763660430908203
59,443.03345680236816,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.9286534976530347,0.9629371908300304,316968,3036,19101,709471,0.9431634575042626,0.995738989230983,0.9905126185922676,0.9662583279604556,0.9347193347193348,0.9788885116577148
