img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision,recall,f1,mean_iou
127,1088.8514518737793,2,2,2,0,0,1.0,1.0,1.0,0.9374162964660337
128,1086.4300727844238,2,2,2,0,0,1.0,1.0,1.0,0.9200310870450916
129,1090.1803970336914,2,2,2,0,0,1.0,1.0,1.0,0.9332619997023911
130,1084.4130516052246,2,2,2,0,0,1.0,1.0,1.0,0.9253698340312073
131,1089.853286743164,2,2,2,0,0,1.0,1.0,1.0,0.9326989886825294
132,1090.658187866211,2,2,2,0,0,1.0,1.0,1.0,0.9252956071811614
133,1090.630054473877,2,2,2,0,0,1.0,1.0,1.0,0.923064098344591
134,1086.5154266357422,2,2,2,0,0,1.0,1.0,1.0,0.9207759215870708
135,1090.3522968292236,2,2,2,0,0,1.0,1.0,1.0,0.9233036527447187
136,1088.134527206421,2,2,2,0,0,1.0,1.0,1.0,0.922234371561262
137,1091.1118984222412,2,2,2,0,0,1.0,1.0,1.0,0.9298734237562847
138,1087.4080657958984,2,2,2,0,0,1.0,1.0,1.0,0.7770408842667081
139,1089.4546508789062,2,2,2,0,0,1.0,1.0,1.0,0.9297659662736275
140,1094.9857234954834,2,2,2,0,0,1.0,1.0,1.0,0.9251773760099057
141,1090.6429290771484,2,2,2,0,0,1.0,1.0,1.0,0.9261526181685464
142,1090.062141418457,2,2,2,0,0,1.0,1.0,1.0,0.9233163273003573
143,1087.6457691192627,2,2,2,0,0,1.0,1.0,1.0,0.9277339332115301
144,1090.8865928649902,2,2,2,0,0,1.0,1.0,1.0,0.9289962552675577
145,1088.6805057525635,2,2,2,0,0,1.0,1.0,1.0,0.9369052710037269
146,1088.5066986083984,2,2,2,0,0,1.0,1.0,1.0,0.9220105479336314
147,1089.7667407989502,2,2,2,0,0,1.0,1.0,1.0,0.9246081462146356
148,1089.538335800171,2,2,2,0,0,1.0,1.0,1.0,0.8303807447450937
149,1089.3919467926025,2,2,2,0,0,1.0,1.0,1.0,0.9301750756746949
150,1092.91672706604,2,2,2,0,0,1.0,1.0,1.0,0.9287673635322853
151,1091.6459560394287,2,2,2,0,0,1.0,1.0,1.0,0.9276426779284321
152,1088.0725383758545,2,2,2,0,0,1.0,1.0,1.0,0.91728799674257
153,1090.2824401855469,2,2,2,0,0,1.0,1.0,1.0,0.9173096028608633
154,1089.4851684570312,2,2,2,0,0,1.0,1.0,1.0,0.9318507212342125
155,1089.0686511993408,2,2,2,0,0,1.0,1.0,1.0,0.9283482044706965
156,1088.8752937316895,2,2,2,0,0,1.0,1.0,1.0,0.9248940602956122
157,1085.6893062591553,2,2,2,0,0,1.0,1.0,1.0,0.9371290414064776
158,1089.571237564087,2,2,2,0,0,1.0,1.0,1.0,0.927845204582654
159,1089.8473262786865,2,2,2,0,0,1.0,1.0,1.0,0.9239276731640307
160,1086.0354900360107,2,2,2,0,0,1.0,1.0,1.0,0.9277748799994441
161,1082.7362537384033,2,2,2,0,0,1.0,1.0,1.0,0.9221296915997816
162,1085.8097076416016,2,2,2,0,0,1.0,1.0,1.0,0.9213233376126724
163,1089.8184776306152,2,2,2,0,0,1.0,1.0,1.0,0.9232111370060305
164,1089.7197723388672,2,2,2,0,0,1.0,1.0,1.0,0.9336425784401396
165,1093.0345058441162,2,2,2,0,0,1.0,1.0,1.0,0.9460590645339387
166,1086.8899822235107,2,2,2,0,0,1.0,1.0,1.0,0.9264183099802088
167,1088.057518005371,2,2,2,0,0,1.0,1.0,1.0,0.9409078222294718
168,1088.2923603057861,2,2,2,0,0,1.0,1.0,1.0,0.9247468031636841
169,1087.1005058288574,2,2,2,0,0,1.0,1.0,1.0,0.9291171768854487
170,1089.4968509674072,2,2,2,0,0,1.0,1.0,1.0,0.9292530467847204
171,1085.4840278625488,2,2,2,0,0,1.0,1.0,1.0,0.9361556929330493
172,1086.6072177886963,2,2,2,0,0,1.0,1.0,1.0,0.9318181067966477
173,1089.7173881530762,2,2,2,0,0,1.0,1.0,1.0,0.9223193619027468
174,1087.4989032745361,2,2,2,0,0,1.0,1.0,1.0,0.9245105595916394
175,1091.9361114501953,2,2,2,0,0,1.0,1.0,1.0,0.9392359704784645
176,1088.1624221801758,2,2,2,0,0,1.0,1.0,1.0,0.9329422355836249
177,1084.5651626586914,2,2,2,0,0,1.0,1.0,1.0,0.9297443187727341
178,1083.2326412200928,2,2,2,0,0,1.0,1.0,1.0,0.9247826146988819
179,1090.543270111084,2,2,2,0,0,1.0,1.0,1.0,0.9205979453666756
180,1087.0442390441895,2,2,2,0,0,1.0,1.0,1.0,0.9231961147595114
181,1087.101697921753,2,2,2,0,0,1.0,1.0,1.0,0.9226929329054675
182,1087.890386581421,2,2,2,0,0,1.0,1.0,1.0,0.9266097415438312
183,1086.3394737243652,2,2,2,0,0,1.0,1.0,1.0,0.9178778816973547
184,1085.0541591644287,2,2,2,0,0,1.0,1.0,1.0,0.9196138847677762
185,1086.327075958252,2,2,2,0,0,1.0,1.0,1.0,0.9274797453008414
186,1086.8782997131348,2,2,2,0,0,1.0,1.0,1.0,0.9225185250276722
187,1086.7719650268555,2,2,2,0,0,1.0,1.0,1.0,0.9240036736602274
188,1084.2986106872559,2,2,2,0,0,1.0,1.0,1.0,0.9377696263812076
189,1087.3849391937256,2,2,2,0,0,1.0,1.0,1.0,0.9217376085225522
190,1088.6635780334473,2,2,2,0,0,1.0,1.0,1.0,0.9230054984690037
191,1089.6437168121338,2,2,2,0,0,1.0,1.0,1.0,0.9198859309558284
192,1088.038682937622,2,2,2,0,0,1.0,1.0,1.0,0.9275518789016624
193,1090.3198719024658,2,2,2,0,0,1.0,1.0,1.0,0.929809206080001
194,1088.2048606872559,2,2,2,0,0,1.0,1.0,1.0,0.9354135894361211
195,1089.0817642211914,2,2,2,0,0,1.0,1.0,1.0,0.932600729942221
196,1087.7039432525635,2,2,2,0,0,1.0,1.0,1.0,0.8709037849756643
197,1090.1200771331787,3,3,3,0,0,1.0,1.0,1.0,0.8708145855261638
198,1088.0374908447266,2,2,2,0,0,1.0,1.0,1.0,0.9462136584896238
199,1086.1530303955078,2,2,2,0,0,1.0,1.0,1.0,0.9455844882521176
200,1084.0919017791748,2,2,2,0,0,1.0,1.0,1.0,0.9487669152881228
201,1088.8829231262207,2,2,2,0,0,1.0,1.0,1.0,0.9495163541578135
202,1081.4883708953857,1,1,1,0,0,1.0,1.0,1.0,0.9626284870385738
