img_id,latency_ms,num_preds,num_gts,tp,fp,fn,precision,recall,f1,sensitivity,specificity,mean_iou,mean_dice
164,20.92742919921875,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.8850144283994459,0.9390001636761011
165,20.786046981811523,4,2,1,3,1,0.25,0.5,0.3333333333333333,0.5,0.25,0.8523794177677516,0.9203075888145305
166,20.785808563232422,4,2,1,3,1,0.25,0.5,0.3333333333333333,0.5,0.25,0.9196150346082784,0.9581244343566391
167,20.617246627807617,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8275630022826868,0.9049675350850679
168,22.34649658203125,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.5,1.0,0.9147561163255885,0.9554805528768885
169,20.99609375,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8012068999247567,0.8866197265902824
170,20.626306533813477,3,2,1,2,1,0.3333333333333333,0.5,0.4,0.5,0.33333333333333337,0.8785334884862301,0.9353397145921255
171,23.32615852355957,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.8533867043403186,0.9208943846870501
172,20.869970321655273,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.952774866775179,0.9758163964375428
173,20.888805389404297,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.779797833670734,0.8758659973744765
174,20.937442779541016,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.924250055511327,0.9606340432358496
175,20.824193954467773,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7881393249515655,0.8781520337477892
176,21.03900909423828,3,2,1,2,1,0.3333333333333333,0.5,0.4,0.5,0.33333333333333337,0.7958488183893643,0.8863205078734122
177,20.93052864074707,3,2,1,2,1,0.3333333333333333,0.5,0.4,0.5,0.33333333333333337,0.9661283683993899,0.9827724210967034
178,20.81894874572754,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.9419540498806794,0.9701095141139476
179,21.023988723754883,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.9256656906317126,0.9613981233970564
180,20.711421966552734,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.7747221802791724,0.8728975610439702
181,21.203279495239258,3,2,1,2,1,0.3333333333333333,0.5,0.4,0.5,0.33333333333333337,0.9484068260728765,0.9735203278716116
182,20.542383193969727,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8005137896449506,0.8859515398135953
183,20.55215835571289,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.8996622700926475,0.9471812798058789
184,20.540952682495117,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8488611252595525,0.9151675805145619
185,21.333932876586914,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.5,1.0,0.693864451576364,0.8192679773527708
186,20.569801330566406,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.9346279713144502,0.9662095091899587
187,20.60103416442871,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.8495842477199058,0.9186759119161396
188,20.58577537536621,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.5,1.0,0.6738016344778511,0.805115278415947
189,20.7059383392334,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8389507176687119,0.9124092024278061
190,20.428180694580078,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.8914911131465142,0.9426331500585375
191,20.975112915039062,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8052953026081392,0.8897263316797375
192,20.690202713012695,3,2,2,1,0,0.6666666666666666,1.0,0.8,1.0,0.6666666666666667,0.7538459374078609,0.8561806507656724
193,20.7369327545166,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.7546823538968284,0.8582667773284488
194,20.880460739135742,3,2,1,2,1,0.3333333333333333,0.5,0.4,0.5,0.33333333333333337,0.9335082272743387,0.9656108146902511
195,20.9500789642334,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.874536530244712,0.9330696053499105
196,20.664453506469727,4,2,1,3,1,0.25,0.5,0.3333333333333333,0.5,0.25,0.8326186892315203,0.908665500492812
197,20.66946029663086,4,2,1,3,1,0.25,0.5,0.3333333333333333,0.5,0.25,0.8829962855963681,0.9378630136986301
198,20.719528198242188,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.9111790414456885,0.9535255689665141
199,20.859479904174805,2,2,1,1,1,0.5,0.5,0.5,0.5,0.5,0.718634001484781,0.8362850971922245
200,20.34139633178711,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8839390046197892,0.9381926660042401
201,20.348548889160156,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.8108466157566843,0.8954796373891982
202,20.884037017822266,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,0.6713234477560647,0.8024439225697642
